position, SAT_01, SAT_02, SAT_03, SAT_04, SAT_103, SAT_104, SAT_105, SAT_106, SAT_201, SAT_202, SAT_203, SAT_204, SAT_205, SAT_206, SAT_207, SAT_208, SAT_209, SAT_210, SAT_211, SAT_212, SAT_213, SAT_214, SAT_215, SAT_216, SAT_217, SAT_218, SAT_219, SAT_220, SAT_221, SAT_222, SAT_223, SAT_224, SAT_300, SAT_301, SAT_302, SAT_303, SAT_400, SAT_401, SAT_402, SAT_403
-65.5, -0.0319782, -0.0319782, -1.47172e-13, -1.47172e-13, -7.89554e-47, -7.89554e-47, -6.94832e-81, -6.94832e-81, -0.81097, -0.81097, 7.43132, 7.43132, -1.795, -1.795, -0.920589, 7.87963, -0.0910959, -10.6775, -5.65071, -13.858, 4.76594, 4.76594, 6.39258, 6.39258, -2.78311, -2.78311, 7.87963, -0.920589, -10.6775, -0.0910959, -13.858, -5.65071, 0, 0, 0, 0, 0, 0, 0, 0
-65, -0.0279129, -0.0279129, -1.04881e-13, -1.04881e-13, -1.51163e-46, -1.51163e-46, -1.6228e-80, -1.6228e-80, -0.822612, -0.822612, 7.48795, 7.48795, -1.59994, -1.59994, -0.931399, 7.98424, 0.156584, -10.797, -5.64142, -13.9356, 4.99775, 4.99775, 6.60013, 6.60013, -2.80481, -2.80481, 7.98424, -0.931399, -10.797, 0.156584, -13.9356, -5.64142, 0, 0, 0, 0, 0, 0, 0, 0
-64.5, -0.0243173, -0.0243173, -7.4602e-14, -7.4602e-14, -2.88836e-46, -2.88836e-46, -3.78261e-80, -3.78261e-80, -0.838226, -0.838226, 7.54046, 7.54046, -1.39877, -1.39877, -0.935078, 8.08247, 0.410954, -10.9069, -5.63328, -14.0169, 5.23807, 5.23807, 6.80886, 6.80886, -2.8337, -2.8337, 8.08247, -0.935078, -10.9069, 0.410954, -14.0169, -5.63328, 0, 0, 0, 0, 0, 0, 0, 0
-64, -0.0211437, -0.0211437, -5.29639e-14, -5.29639e-14, -5.50802e-46, -5.50802e-46, -8.79947e-80, -8.79947e-80, -0.857394, -0.857394, 7.58856, 7.58856, -1.19152, -1.19152, -0.931644, 8.17417, 0.671867, -11.0076, -5.62605, -14.1017, 5.4861, 5.4861, 7.01811, 7.01811, -2.86919, -2.86919, 8.17417, -0.931644, -11.0076, 0.671867, -14.1017, -5.62605, 0, 0, 0, 0, 0, 0, 0, 0
-63.5, -0.0183486, -0.0183486, -3.75306e-14, -3.75306e-14, -1.04829e-45, -1.04829e-45, -2.04297e-79, -2.04297e-79, -0.879684, -0.879684, 7.63194, 7.63194, -0.978248, -0.978248, -0.921132, 8.25924, 0.93914, -11.0995, -5.61952, -14.1895, 5.74099, 5.74099, 7.2272, 7.2272, -2.91069, -2.91069, 8.25924, -0.921132, -11.0995, 0.93914, -14.1895, -5.61952, 0, 0, 0, 0, 0, 0, 0, 0
-63, -0.0158922, -0.0158922, -2.6544e-14, -2.6544e-14, -1.99116e-45, -1.99116e-45, -4.73378e-79, -4.73378e-79, -0.904648, -0.904648, 7.6703, 7.6703, -0.759008, -0.759008, -0.903589, 8.3376, 1.21256, -11.1828, -5.61349, -14.28, 6.00186, 6.00186, 7.43547, 7.43547, -2.95754, -2.95754, 8.3376, -0.903589, -11.1828, 1.21256, -14.28, -5.61349, 0, 0, 0, 0, 0, 0, 0, 0
-62.5, -0.0137378, -0.0137378, -1.87381e-14, -1.87381e-14, -3.77461e-45, -3.77461e-45, -1.0947e-78, -1.0947e-78, -0.931827, -0.931827, 7.70334, 7.70334, -0.533887, -0.533887, -0.879077, 8.40919, 1.49186, -11.258, -5.60777, -14.3729, 6.26779, 6.26779, 7.64225, 7.64225, -3.00906, -3.00906, 8.40919, -0.879077, -11.258, 1.49186, -14.3729, -5.60777, 0, 0, 0, 0, 0, 0, 0, 0
-62, -0.0118525, -0.0118525, -1.32026e-14, -1.32026e-14, -7.14131e-45, -7.14131e-45, -2.52651e-78, -2.52651e-78, -0.960755, -0.960755, 7.73077, 7.73077, -0.302981, -0.302981, -0.84767, 8.47397, 1.77677, -11.3255, -5.60217, -14.4676, 6.53787, 6.53787, 7.84691, 7.84691, -3.06454, -3.06454, 8.47397, -0.84767, -11.3255, 1.77677, -14.4676, -5.60217, 0, 0, 0, 0, 0, 0, 0, 0
-61.5, -0.010206, -0.010206, -9.28472e-15, -9.28472e-15, -1.34842e-44, -1.34842e-44, -5.81952e-78, -5.81952e-78, -0.990957, -0.990957, 7.75231, 7.75231, -0.066404, -0.066404, -0.809454, 8.53193, 2.06695, -11.3859, -5.59652, -14.5637, 6.81115, 6.81115, 8.04882, 8.04882, -3.12323, -3.12323, 8.53193, -0.809454, -11.3859, 2.06695, -14.5637, -5.59652, 0, 0, 0, 0, 0, 0, 0, 0
-61, -0.00877119, -0.00877119, -6.51709e-15, -6.51709e-15, -2.54104e-44, -2.54104e-44, -1.33781e-77, -1.33781e-77, -1.02196, -1.02196, 7.76769, 7.76769, 0.175713, 0.175713, -0.764524, 8.58306, 2.36203, -11.4395, -5.59068, -14.6609, 7.08667, 7.08667, 8.24736, 8.24736, -3.18438, -3.18438, 8.58306, -0.764524, -11.4395, 2.36203, -14.6609, -5.59068, 0, 0, 0, 0, 0, 0, 0, 0
-60.5, -0.00752343, -0.00752343, -4.56577e-15, -4.56577e-15, -4.77902e-44, -4.77902e-44, -3.06931e-77, -3.06931e-77, -1.05328, -1.05328, 7.77663, 7.77663, 0.423226, 0.423226, -0.712984, 8.62739, 2.66161, -11.4868, -5.5845, -14.7585, 7.36347, 7.36347, 8.44198, 8.44198, -3.2472, -3.2472, 8.62739, -0.712984, -11.4868, 2.66161, -14.7585, -5.5845, 0, 0, 0, 0, 0, 0, 0, 0
-60, -0.00644063, -0.00644063, -3.19263e-15, -3.19263e-15, -8.9703e-44, -8.9703e-44, -7.02793e-77, -7.02793e-77, -1.08445, -1.08445, 7.77889, 7.77889, 0.67597, 0.67597, -0.654949, 8.66491, 2.96525, -11.5283, -5.57785, -14.8561, 7.64058, 7.64058, 8.63213, 8.63213, -3.31091, -3.31091, 8.66491, -0.654949, -11.5283, 2.96525, -14.8561, -5.57785, 0, 0, 0, 0, 0, 0, 0, 0
-59.5, -0.00550294, -0.00550294, -2.22822e-15, -2.22822e-15, -1.68041e-43, -1.68041e-43, -1.60604e-76, -1.60604e-76, -1.115, -1.115, 7.77424, 7.77424, 0.933769, 0.933769, -0.590541, 8.69567, 3.27248, -11.5646, -5.57062, -14.9533, 7.91704, 7.91704, 8.81729, 8.81729, -3.3747, -3.3747, 8.69567, -0.590541, -11.5646, 3.27248, -14.9533, -5.57062, 0, 0, 0, 0, 0, 0, 0, 0
-59, -0.00469263, -0.00469263, -1.55218e-15, -1.55218e-15, -3.1417e-43, -3.1417e-43, -3.66289e-76, -3.66289e-76, -1.14447, -1.14447, 7.76245, 7.76245, 1.19643, 1.19643, -0.519889, 8.71969, 3.58279, -11.5961, -5.5627, -15.0494, 8.1919, 8.1919, 8.99701, 8.99701, -3.43776, -3.43776, 8.71969, -0.519889, -11.5961, 3.58279, -15.0494, -5.5627, 0, 0, 0, 0, 0, 0, 0, 0
-58.5, -0.00399385, -0.00399385, -1.0792e-15, -1.0792e-15, -5.86211e-43, -5.86211e-43, -8.33742e-76, -8.33742e-76, -1.17242, -1.17242, 7.74333, 7.74333, 1.46373, 1.46373, -0.443132, 8.73699, 3.89562, -11.6232, -5.55402, -15.1439, 8.46421, 8.46421, 9.17085, 9.17085, -3.49929, -3.49929, 8.73699, -0.443132, -11.6232, 3.89562, -15.1439, -5.55402, 0, 0, 0, 0, 0, 0, 0, 0
-58, -0.00339251, -0.00339251, -7.48913e-16, -7.48913e-16, -1.09165e-42, -1.09165e-42, -1.894e-75, -1.894e-75, -1.19841, -1.19841, 7.71669, 7.71669, 1.73546, 1.73546, -0.360414, 8.74759, 4.21041, -11.6466, -5.54447, -15.2364, 8.73306, 8.73306, 9.33843, 9.33843, -3.55848, -3.55848, 8.74759, -0.360414, -11.6466, 4.21041, -15.2364, -5.54447, 0, 0, 0, 0, 0, 0, 0, 0
-57.5, -0.0028761, -0.0028761, -5.18724e-16, -5.18724e-16, -2.02888e-42, -2.02888e-42, -4.29408e-75, -4.29408e-75, -1.22205, -1.22205, 7.68238, 7.68238, 2.01136, 2.01136, -0.271887, 8.7515, 4.52654, -11.6666, -5.53401, -15.3261, 8.99753, 8.99753, 9.49941, 9.49941, -3.61456, -3.61456, 8.7515, -0.271887, -11.6666, 4.52654, -15.3261, -5.53401, 0, 0, 0, 0, 0, 0, 0, 0
-57, -0.00243355, -0.00243355, -3.58604e-16, -3.58604e-16, -3.76328e-42, -3.76328e-42, -9.71628e-75, -9.71628e-75, -1.24294, -1.24294, 7.64027, 7.64027, 2.29117, 2.29117, -0.17771, 8.74874, 4.84339, -11.6838, -5.52256, -15.4127, 9.25676, 9.25676, 9.65349, 9.65349, -3.66675, -3.66675, 8.74874, -0.17771, -11.6838, 4.84339, -15.4127, -5.52256, 0, 0, 0, 0, 0, 0, 0, 0
-56.5, -0.00205509, -0.00205509, -2.47438e-16, -2.47438e-16, -6.96657e-42, -6.96657e-42, -2.19417e-74, -2.19417e-74, -1.26073, -1.26073, 7.59025, 7.59025, 2.57462, 2.57462, -0.078048, 8.73929, 5.16029, -11.6985, -5.51007, -15.4955, 9.50989, 9.50989, 9.80043, 9.80043, -3.71428, -3.71428, 8.73929, -0.078048, -11.6985, 5.16029, -15.4955, -5.51007, 0, 0, 0, 0, 0, 0, 0, 0
-56, -0.0017321, -0.0017321, -1.70408e-16, -1.70408e-16, -1.2871e-41, -1.2871e-41, -4.94517e-74, -4.94517e-74, -1.27508, -1.27508, 7.53225, 7.53225, 2.86141, 2.86141, 0.0269256, 8.72313, 5.47654, -11.7112, -5.4965, -15.574, 9.75612, 9.75612, 9.94, 9.94, -3.75643, -3.75643, 8.72313, 0.0269256, -11.7112, 5.47654, -15.574, -5.4965, 0, 0, 0, 0, 0, 0, 0, 0
